# Nome	Cluster
monkeyc2g2s714 0
monkeyc2g2s716 0
monkeyc2g2s717 0
monkeyc2g2s719 0
monkeyc2g2s720 0
monkeyc2g2s723 0
monkeyc2g2s724 0
monkeyc2g2s725 0
monkeyc2g2s726 0
monkeyc2g2s727 0
monkeyc2g2s728 0
monkeyc2g2s729 0
monkeyc2g2s730 0
monkeyc2g2s731 0
monkeyc2g2s738 0
monkeyc2g2s740 0
monkeyc2g2s742 0
monkeyc2g2s744 0
monkeyc2g2s746 0
monkeyc2g2s748 0
monkeyc2g2s749 0
monkeyc2g2s750 0
monkeyc2g2s751 0
monkeyc2g2s752 0
monkeyc2g2s753 0
monkeyc2g2s754 0
monkeyc2g2s756 0
monkeyc2g2s757 0
monkeyc2g2s758 0
monkeyc2g2s760 0
monkeyc2g2s762 0
monkeyc2g2s763 0
monkeyc2g2s764 0
monkeyc2g2s765 0
monkeyc2g2s766 0
monkeyc2g2s767 0
monkeyc2g2s769 0
monkeyc2g2s770 0
monkeyc2g2s771 0
monkeyc2g2s772 0
monkeyc2g2s774 0
monkeyc2g2s776 0
monkeyc2g2s777 0
monkeyc2g2s778 0
monkeyc2g2s779 0
monkeyc2g2s781 0
monkeyc2g2s782 0
monkeyc2g2s785 0
monkeyc2g2s786 0
monkeyc2g2s788 0
monkeyc2g2s789 0
monkeyc2g2s791 0
monkeyc2g2s792 0
monkeyc2g2s793 0
monkeyc2g2s794 0
monkeyc2g2s798 0
monkeyc2g2s799 0
monkeyc2g2s800 0
monkeyc2g2s802 0
monkeyc2g2s803 0
monkeyc2g2s804 0
monkeyc2g2s805 0
monkeyc2g2s806 0
monkeyc2g2s807 0
monkeyc2g2s809 0
monkeyc2g2s811 0
monkeyc2g2s812 0
monkeyc2g2s813 0
monkeyc2g2s814 0
monkeyc2g2s815 0
monkeyc2g2s818 0
monkeyc2g2s824 0
monkeyc2g2s825 0
monkeyc2g2s826 0
monkeyc2g2s827 0
monkeyc2g2s828 0
monkeyc2g2s831 0
monkeyc2g2s834 0
monkeyc2g2s837 0
monkeyc2g2s838 0
monkeyc2g2s839 0
monkeyc2g2s840 0
monkeyc2g2s841 0
monkeyc2g2s842 0
monkeyc2g2s843 0
monkeyc2g2s849 0
monkeyc2g2s850 0
monkeyc2g2s853 0
monkeyc2g2s854 0
monkeyc2g2s856 0
monkeyc2g2s857 0
monkeyc2g2s858 0
monkeyc2g2s859 0
monkeyc2g2s860 0
monkeyc2g2s861 0
monkeyc2g2s866 0
monkeyc2g2s867 0
monkeyc2g2s868 0
monkeyc2g2s871 0
monkeyc2g2s873 0
monkeyc2g2s874 0
monkeyc2g2s876 0
monkeyc2g2s879 0
monkeyc2g2s880 0
monkeyc2g2s881 0
monkeyc2g2s882 0
monkeyc2g2s883 0
monkeyc2g2s885 0
monkeyc2g2s886 0
monkeyc2g2s887 0
monkeyc2g2s888 0
monkeyc2g2s889 0
monkeyc2g2s890 0
monkeyc2g2s891 0
monkeyc2g2s894 0
monkeyc2g2s895 0
monkeyc2g2s897 0
monkeyc2g2s898 0
monkeyc2g2s899 0
monkeyc2g2s900 0
monkeyc2g2s902 0
monkeyc2g2s903 0
monkeyc2g2s904 0
monkeyc2g2s905 0
monkeyc2g2s906 0
monkeyc2g2s909 0
monkeyc2g2s910 0
monkeyc2g2s912 0
monkeyc2g2s914 0
monkeyc2g2s915 0
monkeyc2g2s917 0
monkeyc2g2s918 0
monkeyc2g2s920 0
monkeyc2g2s924 0
monkeyc2g2s925 0
monkeyc2g2s926 0
monkeyc2g2s928 0
monkeyc2g2s931 0
monkeyc2g2s932 0
monkeyc2g2s933 0
monkeyc2g2s934 0
monkeyc2g2s939 0
monkeyc2g2s941 0
monkeyc2g2s943 0
monkeyc2g2s944 0
monkeyc2g2s945 0
monkeyc2g2s946 0
monkeyc2g2s949 0
monkeyc2g2s952 0
monkeyc2g2s953 0
monkeyc2g2s960 0
monkeyc2g2s962 0
monkeyc2g2s963 0
monkeyc2g2s965 0
monkeyc2g2s967 0
monkeyc2g2s969 0
monkeyc2g2s977 0
monkeyc2g2s978 0
monkeyc2g2s979 0
monkeyc2g2s980 0
monkeyc2g2s982 0
monkeyc2g2s983 0
monkeyc2g2s984 0
monkeyc2g2s985 0
monkeyc2g2s986 0
monkeyc2g2s992 0
monkeyc2g2s993 0
monkeyc2g2s994 0
monkeyc2g2s996 0
monkeyc2g2s998 0
monkeyc2g2s1000 0
monkeyc5hr1s2005 0
monkeyc5hr1s2006 0
monkeyc5hr1s2007 0
monkeyc5hr1s2011 0
monkeyc5hr1s2018 0
monkeyc5hr1s2020 0
monkeyc5hr1s2022 0
monkeyc5hr1s2023 0
monkeyc5hr1s2030 0
monkeyc5hr1s2032 0
monkeyc5hr1s2033 0
monkeyc5hr1s2034 0
monkeyc5hr1s2035 0
monkeyc5hr1s2037 0
monkeyc5hr1s2040 0
monkeyc5hr1s2041 0
monkeyc5hr1s2044 0
monkeyc5hr1s2045 0
monkeyc5hr1s2046 0
monkeyc5hr1s2047 0
monkeyc5hr1s2049 0
monkeyc5hr1s2051 0
monkeyc5hr1s2052 0
monkeyc5hr1s2053 0
monkeyc5hr1s2055 0
monkeyc5hr1s2059 0
monkeyc5hr1s2060 0
monkeyc5hr1s2061 0
monkeyc5hr1s2063 0
monkeyc5hr1s2064 0
monkeyc5hr1s2065 0
monkeyc5hr1s2067 0
monkeyc5hr1s2068 0
monkeyc5hr1s2069 0
monkeyc5hr1s2070 0
monkeyc5hr1s2072 0
monkeyc5hr1s2074 0
monkeyc5hr1s2076 0
monkeyc5hr1s2077 0
monkeyc5hr1s2078 0
monkeyc5hr1s2080 0
monkeyc5hr1s2082 0
monkeyc5hr1s2085 0
monkeyc5hr1s2086 0
monkeyc5hr1s2090 0
monkeyc5hr1s2093 0
monkeyc5hr1s2095 0
monkeyc5hr1s2096 0
monkeyc5hr1s2099 0
monkeyc5hr1s2100 0
monkeyc5hr1s2101 0
monkeyc5hr1s2107 0
monkeyc5hr1s2108 0
monkeyc5hr1s2109 0
monkeyc5hr1s2110 0
monkeyc5hr1s2111 0
monkeyc5hr1s2114 0
monkeyc5hr1s2118 0
monkeyc5hr1s2120 0
monkeyc5hr1s2124 0
monkeyc5hr1s2127 0
monkeyc5hr1s2128 0
monkeyc5hr1s2131 0
monkeyc5hr1s2133 0
monkeyc5hr1s2134 0
monkeyc5hr1s2136 0
monkeyc5hr1s2139 0
monkeyc5hr1s2143 0
monkeyc5hr1s2146 0
monkeyc5hr1s2148 0
monkeyc5hr1s2150 0
monkeyc5hr1s2160 0
monkeyc5hr1s2164 0
monkeyc5hr1s2166 0
monkeyc5hr1s2167 0
monkeyc5hr1s2169 0
monkeyc5hr1s2172 0
monkeyc5hr1s2174 0
monkeyc5hr1s2179 0
monkeyc5hr1s2181 0
monkeyc5hr1s2182 0
monkeyc5hr1s2185 0
monkeyc5hr1s2187 0
monkeyc5hr1s2188 0
monkeyc5hr1s2191 0
monkeyc5hr1s2195 0
monkeyc5hr1s2196 0
monkeyc5hr1s2197 0
monkeyc5hr1s2198 0
monkeyc5hr1s2206 0
monkeyc5hr1s2209 0
monkeyc5hr1s2213 0
monkeyc5hr1s2215 0
monkeyc5hr1s2216 0
monkeyc5hr1s2219 0
monkeyc5hr1s2220 0
monkeyc5hr1s2224 0
monkeyc5hr1s2231 0
monkeyc5hr1s2233 0
monkeyc5hr1s2235 0
monkeyc5hr1s2240 0
monkeyc5hr1s2241 0
monkeyc5hr1s2242 0
monkeyc5hr1s2247 0
monkeyc5hr1s2251 0
monkeyc5hr1s2252 0
monkeyc5hr1s2256 0
monkeyc5hr1s2257 0
monkeyc5hr1s2258 0
monkeyc5hr1s2262 0
monkeyc5hr1s2264 0
monkeyc5hr1s2265 0
monkeyc5hr1s2268 0
monkeyc5hr1s2269 0
monkeyc5hr1s2270 0
monkeyc5hr1s2271 0
monkeyc5hr1s2272 0
monkeyc5hr1s2273 0
monkeyc5hr1s2276 0
monkeyc5hr1s2277 0
monkeyc5hr1s2278 0
monkeyc5hr1s2281 0
monkeyc5hr1s2282 0
monkeyc5hr1s2286 0
monkeyc5hr1s2289 0
monkeyc5hr1s2296 0
monkeyc5hr1s2302 0
monkeyc5hr1s2303 0
monkeyc5hr1s2304 0
monkeyc5hr1s2306 0
monkeyc5hr1s2308 0
monkeyc5hr1s2309 0
monkeyc5hr1s2310 0
monkeyc5hr1s2313 0
monkeyc5hr1s2319 0
monkeyc5hr1s2323 0
monkeyc5hr1s2325 0
monkeyc5hr1s2327 0
monkeyc5hr1s2328 0
monkeyc5hr1s2335 0
monkeyc5hr1s2349 0
monkeyc5hr1s2352 0
monkeyc5hr1s2354 0
monkeyc5hr1s2357 0
monkeyc5hr1s2358 0
monkeyc5hr1s2360 0
monkeyc5hr1s2365 0
monkeyc5hr1s2366 0
monkeyc5hr1s2367 0
monkeyc5hr1s2368 0
monkeyc5hr1s2370 0
monkeyc5hr1s2371 0
monkeyc5hr1s2373 0
monkeyc5hr1s2381 0
monkeyc5hr1s2382 0
monkeyc5hr1s2384 0
monkeyc5hr1s2386 0
monkeyc5hr1s2388 0
monkeyc5hr1s2389 0
monkeyc5hr1s2391 0
monkeyc5hr1s2397 0
monkeyc5hr1s2398 0
monkeyc5hr1s2399 0
monkeyc5hr1s2401 0
monkeyc5hr1s2402 0
monkeyc5hr1s2403 0
monkeyc5hr1s2409 0
monkeyc5hr1s2412 0
monkeyc5hr1s2415 0
monkeyc5hr1s2422 0
monkeyc5hr1s2424 0
monkeyc5hr1s2425 0
monkeyc5hr1s2427 0
monkeyc5hr1s2429 0
monkeyc5hr1s2430 0
monkeyc5hr1s2432 0
monkeyc5hr1s2435 0
monkeyc5hr1s2436 0
monkeyc5hr1s2437 0
monkeyc5hr1s2439 0
monkeyc5hr1s2440 0
monkeyc5hr1s2442 0
monkeyc5hr1s2443 0
monkeyc5hr1s2444 0
monkeyc5hr1s2448 0
monkeyc5hr1s2449 0
monkeyc5hr1s2450 0
monkeyc5hr1s2452 0
monkeyc5hr1s2453 0
monkeyc5hr1s2455 0
monkeyc5hr1s2456 0
monkeyc5hr1s2460 0
monkeyc5hr1s2461 0
monkeyc5hr1s2462 0
monkeyc5hr1s2464 0
monkeyc5hr1s2467 0
monkeyc5hr1s2468 0
monkeyc5hr1s2469 0
monkeyc5hr1s2470 0
monkeyc5hr1s2471 0
monkeyc5hr1s2473 0
monkeyc5hr1s2474 0
monkeyc5hr1s2476 0
monkeyc5hr1s2479 0
monkeyc5hr1s2483 0
monkeyc5hr1s2484 0
monkeyc5hr1s2486 0
monkeyc5hr1s2490 0
monkeyc5hr1s2492 0
monkeyc5hr1s2500 0
monkeyc6r1s2501 0
monkeyc6r1s2503 0
monkeyc6r1s2505 0
monkeyc6r1s2509 0
monkeyc6r1s2511 0
monkeyc6r1s2512 0
monkeyc6r1s2519 0
monkeyc6r1s2522 0
monkeyc6r1s2530 0
monkeyc6r1s2535 0
monkeyc6r1s2539 0
monkeyc6r1s2545 0
monkeyc6r1s2546 0
monkeyc6r1s2555 0
monkeyc6r1s2557 0
monkeyc6r1s2559 0
monkeyc6r1s2561 0
monkeyc6r1s2569 0
monkeyc6r1s2572 0
monkeyc6r1s2585 0
monkeyc6r1s2587 0
monkeyc6r1s2591 0
monkeyc6r1s2596 0
monkeyc6r1s2597 0
monkeyc6r1s2603 0
monkeyc6r1s2605 0
monkeyc6r1s2611 0
monkeyc6r1s2621 0
monkeyc6r1s2625 0
monkeyc6r1s2629 0
monkeyc6r1s2635 0
monkeyc6r1s2644 0
monkeyc6r1s2647 0
monkeyc6r1s2658 0
monkeyc6r1s2659 0
monkeyc6r1s2666 0
monkeyc6r1s2667 0
monkeyc6r1s2675 0
monkeyc6r1s2676 0
monkeyc6r1s2677 0
monkeyc6r1s2685 0
monkeyc6r1s2689 0
monkeyc6r1s2693 0
monkeyc6r1s2699 0
monkeyc6r1s2710 0
monkeyc6r1s2719 0
monkeyc6r1s2729 0
monkeyc6r1s2746 0
monkeyc6r1s2749 0
monkeyc6r1s2750 0
monkeyc6r1s2751 0
monkeyc6r1s2752 0
monkeyc6r1s2757 0
monkeyc6r1s2758 0
monkeyc6r1s2759 0
monkeyc6r1s2764 0
monkeyc6r1s2769 0
monkeyc6r1s2773 0
monkeyc6r1s2779 0
monkeyc6r1s2785 0
monkeyc6r1s2792 0
monkeyc6r1s2795 0
monkeyc6r1s2801 0
monkeyc6r1s2803 0
monkeyc6r1s2809 0
monkeyc6r1s2820 0
monkeyc6r1s2823 0
monkeyc6r1s2825 0
monkeyc6r1s2827 0
monkeyc6r1s2831 0
monkeyc6r1s2835 0
monkeyc6r1s2841 0
monkeyc6r1s2843 0
monkeyc6r1s2851 0
monkeyc6r1s2853 0
monkeyc6r1s2858 0
monkeyc6r1s2859 0
monkeyc6r1s2861 0
monkeyc6r1s2862 0
monkeyc6r1s2865 0
monkeyc6r1s2869 0
monkeyc6r1s2875 0
monkeyc6r1s2879 0
monkeyc6r1s2885 0
monkeyc6r1s2888 0
monkeyc6r1s2893 0
monkeyc6r1s2896 0
monkeyc6r1s2901 0
monkeyc6r1s2903 0
monkeyc6r1s2909 0
monkeyc6r1s2919 0
monkeyc6r1s2921 0
monkeyc6r1s2922 0
monkeyc6r1s2929 0
monkeyc6r1s2930 0
monkeyc6r1s2931 0
monkeyc6r1s2939 0
monkeyc6r1s2943 0
monkeyc6r1s2945 0
monkeyc6r1s2952 0
monkeyc6r1s2961 0
monkeyc6r1s2965 0
monkeyc6r1s2973 0
monkeyc6r1s2978 0
monkeyc6r1s2985 0
monkeyc6r1s2991 0
monkeyc6r1s2993 0
monkeyc1g1s2 1
monkeyc1g1s52 1
monkeyc1g1s66 1
monkeyc1g1s75 1
monkeyc1g1s94 1
monkeyc1g1s101 1
monkeyc1g1s147 1
monkeyc1g1s195 1
monkeyc1g1s235 1
monkeyc1g1s258 1
monkeyc1g1s262 1
monkeyc1g1s299 1
monkeyc1g1s303 1
monkeyc1g1s307 1
monkeyc1g1s316 1
monkeyc1g1s332 1
monkeyc1g1s339 1
monkeyc1g1s340 1
monkeyc1g1s367 1
monkeyc1g1s439 1
monkeyc1g1s491 1
monkeyc3l1s1001 1
monkeyc3l1s1002 1
monkeyc3l1s1003 1
monkeyc3l1s1004 1
monkeyc3l1s1005 1
monkeyc3l1s1006 1
monkeyc3l1s1007 1
monkeyc3l1s1008 1
monkeyc3l1s1009 1
monkeyc3l1s1010 1
monkeyc3l1s1011 1
monkeyc3l1s1012 1
monkeyc3l1s1013 1
monkeyc3l1s1014 1
monkeyc3l1s1015 1
monkeyc3l1s1016 1
monkeyc3l1s1017 1
monkeyc3l1s1018 1
monkeyc3l1s1019 1
monkeyc3l1s1020 1
monkeyc3l1s1021 1
monkeyc3l1s1022 1
monkeyc3l1s1023 1
monkeyc3l1s1024 1
monkeyc3l1s1025 1
monkeyc3l1s1026 1
monkeyc3l1s1027 1
monkeyc3l1s1028 1
monkeyc3l1s1029 1
monkeyc3l1s1030 1
monkeyc3l1s1031 1
monkeyc3l1s1032 1
monkeyc3l1s1033 1
monkeyc3l1s1034 1
monkeyc3l1s1035 1
monkeyc3l1s1036 1
monkeyc3l1s1037 1
monkeyc3l1s1038 1
monkeyc3l1s1039 1
monkeyc3l1s1040 1
monkeyc3l1s1041 1
monkeyc3l1s1042 1
monkeyc3l1s1043 1
monkeyc3l1s1044 1
monkeyc3l1s1045 1
monkeyc3l1s1046 1
monkeyc3l1s1047 1
monkeyc3l1s1048 1
monkeyc3l1s1049 1
monkeyc3l1s1050 1
monkeyc3l1s1051 1
monkeyc3l1s1052 1
monkeyc3l1s1053 1
monkeyc3l1s1054 1
monkeyc3l1s1055 1
monkeyc3l1s1056 1
monkeyc3l1s1057 1
monkeyc3l1s1058 1
monkeyc3l1s1059 1
monkeyc3l1s1060 1
monkeyc3l1s1061 1
monkeyc3l1s1062 1
monkeyc3l1s1063 1
monkeyc3l1s1064 1
monkeyc3l1s1065 1
monkeyc3l1s1066 1
monkeyc3l1s1067 1
monkeyc3l1s1068 1
monkeyc3l1s1069 1
monkeyc3l1s1070 1
monkeyc3l1s1071 1
monkeyc3l1s1072 1
monkeyc3l1s1073 1
monkeyc3l1s1074 1
monkeyc3l1s1075 1
monkeyc3l1s1076 1
monkeyc3l1s1077 1
monkeyc3l1s1078 1
monkeyc3l1s1079 1
monkeyc3l1s1080 1
monkeyc3l1s1081 1
monkeyc3l1s1082 1
monkeyc3l1s1083 1
monkeyc3l1s1084 1
monkeyc3l1s1085 1
monkeyc3l1s1086 1
monkeyc3l1s1087 1
monkeyc3l1s1088 1
monkeyc3l1s1089 1
monkeyc3l1s1090 1
monkeyc3l1s1091 1
monkeyc3l1s1092 1
monkeyc3l1s1093 1
monkeyc3l1s1094 1
monkeyc3l1s1095 1
monkeyc3l1s1096 1
monkeyc3l1s1097 1
monkeyc3l1s1098 1
monkeyc3l1s1099 1
monkeyc3l1s1100 1
monkeyc3l1s1101 1
monkeyc3l1s1102 1
monkeyc3l1s1103 1
monkeyc3l1s1104 1
monkeyc3l1s1105 1
monkeyc3l1s1106 1
monkeyc3l1s1107 1
monkeyc3l1s1108 1
monkeyc3l1s1109 1
monkeyc3l1s1110 1
monkeyc3l1s1111 1
monkeyc3l1s1112 1
monkeyc3l1s1113 1
monkeyc3l1s1114 1
monkeyc3l1s1115 1
monkeyc3l1s1116 1
monkeyc3l1s1117 1
monkeyc3l1s1118 1
monkeyc3l1s1119 1
monkeyc3l1s1120 1
monkeyc3l1s1121 1
monkeyc3l1s1122 1
monkeyc3l1s1123 1
monkeyc3l1s1124 1
monkeyc3l1s1125 1
monkeyc3l1s1126 1
monkeyc3l1s1127 1
monkeyc3l1s1128 1
monkeyc3l1s1129 1
monkeyc3l1s1130 1
monkeyc3l1s1131 1
monkeyc3l1s1132 1
monkeyc3l1s1133 1
monkeyc3l1s1134 1
monkeyc3l1s1135 1
monkeyc3l1s1136 1
monkeyc3l1s1137 1
monkeyc3l1s1138 1
monkeyc3l1s1139 1
monkeyc3l1s1140 1
monkeyc3l1s1141 1
monkeyc3l1s1142 1
monkeyc3l1s1143 1
monkeyc3l1s1144 1
monkeyc3l1s1145 1
monkeyc3l1s1146 1
monkeyc3l1s1147 1
monkeyc3l1s1148 1
monkeyc3l1s1149 1
monkeyc3l1s1150 1
monkeyc3l1s1151 1
monkeyc3l1s1152 1
monkeyc3l1s1153 1
monkeyc3l1s1154 1
monkeyc3l1s1155 1
monkeyc3l1s1156 1
monkeyc3l1s1157 1
monkeyc3l1s1158 1
monkeyc3l1s1159 1
monkeyc3l1s1160 1
monkeyc3l1s1161 1
monkeyc3l1s1162 1
monkeyc3l1s1163 1
monkeyc3l1s1164 1
monkeyc3l1s1165 1
monkeyc3l1s1166 1
monkeyc3l1s1167 1
monkeyc3l1s1168 1
monkeyc3l1s1169 1
monkeyc3l1s1170 1
monkeyc3l1s1171 1
monkeyc3l1s1172 1
monkeyc3l1s1173 1
monkeyc3l1s1174 1
monkeyc3l1s1175 1
monkeyc3l1s1176 1
monkeyc3l1s1177 1
monkeyc3l1s1178 1
monkeyc3l1s1179 1
monkeyc3l1s1180 1
monkeyc3l1s1181 1
monkeyc3l1s1182 1
monkeyc3l1s1183 1
monkeyc3l1s1184 1
monkeyc3l1s1185 1
monkeyc3l1s1186 1
monkeyc3l1s1187 1
monkeyc3l1s1188 1
monkeyc3l1s1189 1
monkeyc3l1s1190 1
monkeyc3l1s1191 1
monkeyc3l1s1192 1
monkeyc3l1s1193 1
monkeyc3l1s1194 1
monkeyc3l1s1195 1
monkeyc3l1s1196 1
monkeyc3l1s1197 1
monkeyc3l1s1198 1
monkeyc3l1s1199 1
monkeyc3l1s1200 1
monkeyc3l1s1201 1
monkeyc3l1s1202 1
monkeyc3l1s1203 1
monkeyc3l1s1204 1
monkeyc3l1s1205 1
monkeyc3l1s1206 1
monkeyc3l1s1207 1
monkeyc3l1s1208 1
monkeyc3l1s1209 1
monkeyc3l1s1210 1
monkeyc3l1s1211 1
monkeyc3l1s1212 1
monkeyc3l1s1213 1
monkeyc3l1s1214 1
monkeyc3l1s1215 1
monkeyc3l1s1216 1
monkeyc3l1s1217 1
monkeyc3l1s1218 1
monkeyc3l1s1219 1
monkeyc3l1s1220 1
monkeyc3l1s1221 1
monkeyc3l1s1222 1
monkeyc3l1s1223 1
monkeyc3l1s1224 1
monkeyc3l1s1225 1
monkeyc3l1s1226 1
monkeyc3l1s1227 1
monkeyc3l1s1228 1
monkeyc3l1s1229 1
monkeyc3l1s1230 1
monkeyc3l1s1231 1
monkeyc3l1s1232 1
monkeyc3l1s1233 1
monkeyc3l1s1234 1
monkeyc3l1s1235 1
monkeyc3l1s1236 1
monkeyc3l1s1237 1
monkeyc3l1s1238 1
monkeyc3l1s1239 1
monkeyc3l1s1240 1
monkeyc3l1s1241 1
monkeyc3l1s1242 1
monkeyc3l1s1243 1
monkeyc3l1s1244 1
monkeyc3l1s1245 1
monkeyc3l1s1246 1
monkeyc3l1s1247 1
monkeyc3l1s1248 1
monkeyc3l1s1249 1
monkeyc3l1s1250 1
monkeyc3l1s1251 1
monkeyc3l1s1252 1
monkeyc3l1s1253 1
monkeyc3l1s1254 1
monkeyc3l1s1255 1
monkeyc3l1s1256 1
monkeyc3l1s1257 1
monkeyc3l1s1258 1
monkeyc3l1s1259 1
monkeyc3l1s1260 1
monkeyc3l1s1261 1
monkeyc3l1s1262 1
monkeyc3l1s1263 1
monkeyc3l1s1264 1
monkeyc3l1s1265 1
monkeyc3l1s1266 1
monkeyc3l1s1267 1
monkeyc3l1s1268 1
monkeyc3l1s1269 1
monkeyc3l1s1270 1
monkeyc3l1s1271 1
monkeyc3l1s1272 1
monkeyc3l1s1273 1
monkeyc3l1s1274 1
monkeyc3l1s1275 1
monkeyc3l1s1276 1
monkeyc3l1s1277 1
monkeyc3l1s1278 1
monkeyc3l1s1279 1
monkeyc3l1s1280 1
monkeyc3l1s1281 1
monkeyc3l1s1282 1
monkeyc3l1s1283 1
monkeyc3l1s1284 1
monkeyc3l1s1285 1
monkeyc3l1s1286 1
monkeyc3l1s1287 1
monkeyc3l1s1288 1
monkeyc3l1s1289 1
monkeyc3l1s1290 1
monkeyc3l1s1291 1
monkeyc3l1s1292 1
monkeyc3l1s1293 1
monkeyc3l1s1294 1
monkeyc3l1s1295 1
monkeyc3l1s1296 1
monkeyc3l1s1297 1
monkeyc3l1s1298 1
monkeyc3l1s1299 1
monkeyc3l1s1300 1
monkeyc3l1s1301 1
monkeyc3l1s1302 1
monkeyc3l1s1303 1
monkeyc3l1s1304 1
monkeyc3l1s1305 1
monkeyc3l1s1306 1
monkeyc3l1s1307 1
monkeyc3l1s1308 1
monkeyc3l1s1309 1
monkeyc3l1s1310 1
monkeyc3l1s1311 1
monkeyc3l1s1312 1
monkeyc3l1s1313 1
monkeyc3l1s1314 1
monkeyc3l1s1315 1
monkeyc3l1s1316 1
monkeyc3l1s1317 1
monkeyc3l1s1318 1
monkeyc3l1s1319 1
monkeyc3l1s1320 1
monkeyc3l1s1321 1
monkeyc3l1s1322 1
monkeyc3l1s1323 1
monkeyc3l1s1324 1
monkeyc3l1s1325 1
monkeyc3l1s1326 1
monkeyc3l1s1327 1
monkeyc3l1s1328 1
monkeyc3l1s1329 1
monkeyc3l1s1330 1
monkeyc3l1s1331 1
monkeyc3l1s1332 1
monkeyc3l1s1333 1
monkeyc3l1s1334 1
monkeyc3l1s1335 1
monkeyc3l1s1336 1
monkeyc3l1s1337 1
monkeyc3l1s1338 1
monkeyc3l1s1339 1
monkeyc3l1s1340 1
monkeyc3l1s1341 1
monkeyc3l1s1342 1
monkeyc3l1s1343 1
monkeyc3l1s1344 1
monkeyc3l1s1345 1
monkeyc3l1s1346 1
monkeyc3l1s1347 1
monkeyc3l1s1348 1
monkeyc3l1s1349 1
monkeyc3l1s1350 1
monkeyc3l1s1351 1
monkeyc3l1s1352 1
monkeyc3l1s1353 1
monkeyc3l1s1354 1
monkeyc3l1s1355 1
monkeyc3l1s1356 1
monkeyc3l1s1357 1
monkeyc3l1s1358 1
monkeyc3l1s1359 1
monkeyc3l1s1360 1
monkeyc3l1s1361 1
monkeyc3l1s1362 1
monkeyc3l1s1363 1
monkeyc3l1s1364 1
monkeyc3l1s1365 1
monkeyc3l1s1366 1
monkeyc3l1s1367 1
monkeyc3l1s1368 1
monkeyc3l1s1369 1
monkeyc3l1s1370 1
monkeyc3l1s1371 1
monkeyc3l1s1372 1
